   0.16400    5.16544    6.02495 
   0.16500    5.19694    6.06088 
   0.16600    5.22843    6.09679 
   0.16700    5.25993    6.13270 
   0.16800    5.29143    6.16860 
   0.16900    5.32292    6.20449 
   0.17000    5.35442    6.24037 
   0.17100    5.38592    6.27624 
   0.17200    5.41741    6.31210 
   0.17300    5.44891    6.34795 
   0.17400    5.48041    6.38380 
   0.17500    5.51190    6.41963 
   0.17600    5.54340    6.45545 
   0.17700    5.57490    6.49126 
   0.17800    5.60639    6.52706 
   0.17900    5.63789    6.56285 
   0.18000    5.66939    6.59863 
   0.18100    5.70088    6.63441 
   0.18200    5.73238    6.67017 
   0.18300    5.76388    6.70592 
   0.18400    5.79537    6.74166 
   0.18500    5.82687    6.77740 
   0.18600    5.85837    6.81312 
   0.18700    5.88986    6.84883 
   0.18800    5.92136    6.88454 
   0.18900    5.95286    6.92023 
   0.19000    5.98435    6.95591 
   0.19100    6.01585    6.99159 
   0.19200    6.04735    7.02725 
   0.19300    6.07884    7.06291 
   0.19400    6.11034    7.09855 
   0.19500    6.14184    7.13419 
   0.19600    6.17333    7.16981 
   0.19700    6.20483    7.20543 
   0.19800    6.23633    7.24103 
   0.19900    6.26782    7.27663 
   0.20000    6.29932    7.31222 
   0.20100    6.33082    7.34779 
   0.20200    6.36231    7.38336 
   0.20300    6.39381    7.41891 
   0.20400    6.42530    7.45446 
   0.20500    6.45680    7.49000 
   0.20600    6.48830    7.52553 
   0.20700    6.51979    7.56104 
   0.20800    6.55129    7.59655 
   0.20900    6.58279    7.63205 
   0.21000    6.61428    7.66754 
   0.21100    6.64578    7.70301 
   0.21200    6.67728    7.73848 
   0.21300    6.70877    7.77394 
   0.21400    6.74027    7.80939 
   0.21500    6.77177    7.84483 
   0.21600    6.80326    7.88026 
   0.21700    6.83476    7.91568 
   0.21800    6.86626    7.95109 
   0.21900    6.89775    7.98649 
   0.22000    6.92925    8.02188 
   0.22100    6.96075    8.05726 
   0.22200    6.99224    8.09263 
   0.22300    7.02374    8.12799 
   0.22400    7.05524    8.16334 
   0.22500    7.08673    8.19868 
   0.22600    7.11823    8.23401 
   0.22700    7.14973    8.26933 
   0.22800    7.18122    8.30464 
   0.22900    7.21272    8.33995 
   0.23000    7.24422    8.37524 
   0.23100    7.27571    8.41052 
   0.23200    7.30721    8.44579 
   0.23300    7.33871    8.48106 
   0.23400    7.37020    8.51631 
   0.23500    7.40170    8.55155 
   0.23600    7.43320    8.58678 
   0.23700    7.46469    8.62201 
   0.23800    7.49619    8.65722 
   0.23900    7.52769    8.69242 
   0.24000    7.55918    8.72762 
   0.24100    7.59068    8.76280 
   0.24200    7.62218    8.79798 
   0.24300    7.65367    8.83314 
   0.24400    7.68517    8.86830 
   0.24500    7.71667    8.90344 
   0.24600    7.74816    8.93858 
   0.24700    7.77966    8.97370 
   0.24800    7.81116    9.00882 
   0.24900    7.84265    9.04392 
   0.25000    7.87415    9.07902 
   0.25100    7.90564    9.11411 
   0.25200    7.93714    9.14918 
   0.25300    7.96864    9.18425 
   0.25400    8.00013    9.21931 
   0.25500    8.03163    9.25435 
   0.25600    8.06313    9.28939 
   0.25700    8.09462    9.32442 
   0.25800    8.12612    9.35943 
   0.25900    8.15762    9.39444 
   0.26000    8.18911    9.42944 
   0.26100    8.22061    9.46443 
   0.26200    8.25211    9.49941 
   0.26300    8.28360    9.53438 
   0.26400    8.31510    9.56933 
   0.26500    8.34660    9.60428 
   0.26600    8.37809    9.63922 
   0.26700    8.40959    9.67415 
   0.26800    8.44109    9.70907 
   0.26900    8.47258    9.74398 
   0.27000    8.50408    9.77888 
   0.27100    8.53558    9.81377 
   0.27200    8.56707    9.84865 
   0.27300    8.59857    9.88352 
   0.27400    8.63007    9.91838 
   0.27500    8.66156    9.95323 
   0.27600    8.69306    9.98808 
   0.27700    8.72456   10.02291 
   0.27800    8.75605   10.05773 
   0.27900    8.78755   10.09254 
   0.28000    8.81905   10.12734 
   0.28100    8.85054   10.16213 
   0.28200    8.88204   10.19692 
   0.28300    8.91354   10.23169 
   0.28400    8.94503   10.26645 
   0.28500    8.97653   10.30120 
   0.28600    9.00803   10.33595 
   0.28700    9.03952   10.37068 
   0.28800    9.07102   10.40540 
   0.28900    9.10252   10.44012 
   0.29000    9.13401   10.47482 
   0.29100    9.16551   10.50952 
   0.29200    9.19701   10.54420 
   0.29300    9.22850   10.57888 
   0.29400    9.26000   10.61354 
   0.29500    9.29149   10.64820 
   0.29600    9.32299   10.68284 
   0.29700    9.35449   10.71748 
   0.29800    9.38598   10.75210 
   0.29900    9.41748   10.78672 
   0.30000    9.44898   10.82132 
   0.30100    9.48047   10.85592 
   0.30200    9.51197   10.89051 
   0.30300    9.54347   10.92508 
   0.30400    9.57496   10.95965 
   0.30500    9.60646   10.99421 
   0.30600    9.63796   11.02875 
   0.30700    9.66945   11.06329 
   0.30800    9.70095   11.09782 
   0.30900    9.73245   11.13234 
   0.31000    9.76394   11.16684 
   0.31100    9.79544   11.20134 
   0.31200    9.82694   11.23583 
   0.31300    9.85843   11.27031 
   0.31400    9.88993   11.30478 
   0.31500    9.92143   11.33924 
   0.31600    9.95292   11.37369 
   0.31700    9.98442   11.40813 
   0.31800   10.01592   11.44256 
   0.31900   10.04741   11.47697 
   0.32000   10.07891   11.51138 
   0.32100   10.11041   11.54579 
   0.32200   10.14190   11.58018 
   0.32300   10.17340   11.61456 
   0.32400   10.20490   11.64893 
   0.32500   10.23639   11.68329 
   0.32600   10.26789   11.71764 
   0.32700   10.29939   11.75198 
   0.32800   10.33088   11.78631 
   0.32900   10.36238   11.82063 
   0.33000   10.39388   11.85495 
   0.33100   10.42537   11.88925 
   0.33200   10.45687   11.92354 
   0.33300   10.48837   11.95782 
   0.33400   10.51986   11.99210 
   0.33500   10.55136   12.02636 
   0.33600   10.58286   12.06061 
   0.33700   10.61435   12.09486 
   0.33800   10.64585   12.12909 
   0.33900   10.67734   12.16331 
   0.34000   10.70884   12.19753 
   0.34100   10.74034   12.23173 
   0.34200   10.77183   12.26592 
   0.34300   10.80333   12.30011 
   0.34400   10.83483   12.33428 
